nct_id,include,concept_id,concept_name,domain,negation,concept_group_id,start_index,end_index,entity_source_text,temporal_source_text,before_days,numeric_source_text,numeric_att_min,numeric_att_max,is_exclusion
NCT04283461,1,4230636,Alkaline phosphatase measurement,Measurement,0,4100339834,2832,2858,alkaline phosphatase (ALP),"",0,"",-99999,99999,0
NCT04345614,1,4233883,Ratio of arterial oxygen tension to inspired oxygen fraction,Measurement,0,,506,575,arterial oxygen partial pressure/inspired oxygen fraction (PaO2/FiO2),for 39 months,1170,"",-99999,99999,0
NCT04283461,1,4263457,Aspartate aminotransferase measurement,Measurement,0,,2785,2813,aspartate transaminase (AST),within 2 weeks before or after each vaccination,14,"",-99999,99999,0
NCT04329832,1,40653952,Human coronavirus,Measurement,0,4100355034,104,122,assay for COVID-19,within the last 10 days,10,Positive,-99999,99999,0
NCT04329832,1,40653952,Human coronavirus,Measurement,0,4100355034,167,185,assay for COVID-19,within the last 10 days,10,Pending,-99999,99999,0
NCT04305457,1,3025085,Axillary temperature,Measurement,0,,242,255,axillary site,for more than 72 hours,3,"",-99999,99999,0
NCT04343261,1,4310328,Blood oxygen saturation,Measurement,0,,272,295,blood oxygen saturation,"",0,"",-99999,99999,0
NCT04328961,1,3025315,Body weight,Measurement,0,,669,680,Body weight,within 30 days preceding the first dose of the study drugs,30,"",-99999,99999,0
NCT04283461,1,4167743,Clinical evaluation of language function revised - screening test,Measurement,0,4100339834,2654,2695,Clinical screening laboratory evaluations,"",0,are within acceptable normal reference ranges at the clinical laboratory being used,-99999,99999,0
NCT04338360,1,4310328,Blood oxygen saturation,Measurement,0,4100371034,499,522,blood oxygen saturation,within 24 to 48 hours,2,93%,93,99999,0
NCT04340050_recipient,1,4310328,Blood oxygen saturation,Measurement,0,4100371534,238,261,blood oxygen saturation,within 24 to 48 hours,2,93%,93,99999,0
NCT04341727,1,4132152,Complete blood count,Measurement,0,4100375934,206,226,Complete blood count,48 hours prior to enrollment,2,"",-99999,99999,0
NCT04341727,1,2212093,"Comprehensive metabolic panel This panel must include the following: Albumin (82040) Bilirubin, total (82247) Calcium, total (82310) Carbon dioxide (bicarbonate) (82374) Chloride (82435) Creatinine (82565) Glucose (82947) Phosphatase, alkaline (84075) Pot",Measurement,0,4100375934,270,299,comprehensive metabolic panel,48 hours prior to enrollment,2,"",-99999,99999,0
NCT04332081,1,40653952,Human coronavirus,Measurement,0,,174,187,COVID 19 test,"",0,Positive,-99999,99999,0
NCT04338828,1,40653952,Human coronavirus,Measurement,0,,415,428,COVID testing,12 days prior to ED visit,12,"",-99999,99999,0
NCT04325672,1,40653952,Human coronavirus,Measurement,0,,135,169,COVID-19 SARS-CoV-2 RT-PCR testing,"",0,confirmation via,-99999,99999,0
NCT04338126,1,40653952,Human coronavirus,Measurement,0,,32,44,COVID19 test,History of,0,Positive,-99999,99999,0
NCT04338074,1,40653952,Human coronavirus,Measurement,0,,32,45,COVID-19 test,History of,0,Positive,-99999,99999,0
NCT04340557,1,40653952,Human coronavirus,Measurement,0,,33,62,COVID-19 test result,at baseline or any time during treatment in the study treatment arm,0,positive,-99999,99999,0
NCT04338347,1,4208414,C-reactive protein measurement,Measurement,0,,395,419,C-Reactive Protein (CRP),at time of consent,0,elevated,-99999,99999,0
NCT04283461,1,4324383,Creatinine measurement,Measurement,0,4100339834,2815,2830,creatinine (Cr),"",0,"",-99999,99999,0
NCT04331795_A,1,4208414,C-reactive protein measurement,Measurement,0,,490,514,C-reactive protein (CRP),history of,0,75 ug/mL,75,99999,0
NCT04305457,1,40653952,Human coronavirus,Measurement,0,,118,160,detection of SARS-CoV-2 IgM/IgG antibodies,for more than 72 hours,3,"",-99999,99999,0
NCT04329923_2,1,4208414,C-reactive protein measurement,Measurement,0,4100357334,1571,1574,CRP,Current  ,10000,> 6,6,99999,0
NCT04337216,1,4208414,C-reactive protein measurement,Measurement,0,4100369434,357,360,CRP,"",0,> 5 mg/dl,5,99999,0
NCT04343989,1,4208414,C-reactive protein measurement,Measurement,0,4100381234,794,797,CRP,over 24 hours,1,> 35 mg/L,35,99999,0
NCT04329923_2,1,4322628,D-dimer assay,Measurement,0,4100357334,1580,1587,D-dimer,Current  ,10000,> 1000,1000,99999,0
NCT04341675,1,4322628,D-dimer assay,Measurement,0,4100375534,363,370,d-dimer,"",0,1ug/L,1,99999,0
NCT04343989,1,4322628,D-dimer assay,Measurement,0,4100381234,829,836,D-dimer,over 24 hours,1,> 1 mcg/L,1,99999,0
NCT04283461,1,40480067,Measurement of total hemoglobin concentration,Measurement,0,4100339834,2721,2737,hemoglobin (Hgb),"",0,"",-99999,99999,0
NCT04329923_2,1,4176561,Ferritin measurement,Measurement,0,4100357334,1555,1563,ferritin,Current  ,10000,> 850,850,99999,0
NCT04343989,1,4176561,Ferritin measurement,Measurement,0,4100381234,808,816,Ferritin,over 24 hours,1,> 500 ng/mL,500,99999,0
NCT04341116,1,4310328,Blood oxygen saturation,Measurement,0,4100373934,428,458,finger blood oxygen saturation,"",0,93%,93,99999,0
NCT04312997,1,4241837,Forced expired volume in 1 second,Measurement,0,4100343334,472,517,forced expiratory volume in one second [FEV1],"",0,70% of predicted value,70,99999,0
NCT04312997,1,4176265,Forced vital capacity,Measurement,0,4100343334,522,549,forced vital capacity [FVC],"",0,70% of predicted value,70,99999,0
NCT04336410,1,4039702,HIV 1 antibody band pattern determination,Measurement,0,4100368334,416,469,Human Immunodeficiency Virus (HIV) antibody screening,"",0,Negative,-99999,99999,0
NCT04338347,1,4332015,IL-6 assay,Measurement,0,,320,324,IL-6,at time of consent,0,elevated,-99999,99999,0
NCT04343976,1,45876226,Heart rate,Measurement,0,4100380634,217,227,heart rate,"",0,100 bpm,100,99999,0
NCT04345614,1,45876226,Heart rate,Measurement,0,4100383834,368,378,heart rate,"",0,125,125,99999,0
NCT04311177,1,40653952,Human coronavirus,Measurement,0,,32,60,laboratory test for COVID-19,dehydration,0,"",-99999,99999,0
NCT04312009,1,40653952,Human coronavirus,Measurement,0,,44,72,laboratory test for Covid-19,within 24 hours prior to randomization,1,positive,-99999,99999,0
NCT04337216,1,4012918,Lactate dehydrogenase measurement,Measurement,0,,375,378,LDH,within the 4 weeks,28,>upper limit of normal,-99999,99999,0
NCT04322682,1,4254663,Lymphocyte count,Measurement,0,,776,792,lymphocyte count,history of,0,low,-99999,99999,0
NCT04341727,1,4243005,Magnesium measurement,Measurement,0,4100375934,304,313,magnesium,48 hours prior to enrollment,2,"",-99999,99999,0
NCT04341675,1,4012918,Lactate dehydrogenase measurement,Measurement,0,4100375534,348,351,LDH,"",0,250U/L,250,99999,0
NCT04343989,1,4012918,Lactate dehydrogenase measurement,Measurement,0,4100381234,879,882,LDH,over 24 hours,1,> 200 U/L,200,99999,0
NCT04283461,1,4248033,Lipase measurement,Measurement,0,4100339834,2887,2893,Lipase,"",0,"",-99999,99999,0
NCT04342195,1,40653952,Human coronavirus,Measurement,0,,445,475,molecular based COVID-19 assay,duration of at least 4 weeks from day of enrollment,1,positive,-99999,99999,0
NCT04338347,1,4143902,Myoglobin measurement,Measurement,0,,375,384,myoglobin,at time of consent,0,elevated,-99999,99999,0
NCT04343755_donor,1,40653952,Human coronavirus,Measurement,0,,66,98,nasopharyngeal swab for COVID-19,At least 14 days from,14,positive,-99999,99999,0
NCT04334967,1,40653952,Human coronavirus,Measurement,0,,42,76,nasopharyngeal swab for SARS-CoV-2,Currently,10000,positive,-99999,99999,0
NCT04343755_donor,1,40653952,Human coronavirus,Measurement,0,,179,245,nasopharyngeal swabs for COVID-19 RNA,At least 14 days from,14,negative,-99999,99999,0
NCT04322682,1,4148615,Neutrophil count,Measurement,0,4100348134,751,767,neutrophil count,at the time of presentation,10000,high,-99999,99999,0
NCT04334382,1,40653952,Human coronavirus,Measurement,0,,109,140,nucleic acid assay for COVID-19,History of,0,positive,-99999,99999,0
NCT04342169,1,40653952,Human coronavirus,Measurement,0,,103,135,nucleic acid test for SARS-CoV-2,within the 30 days prior to the time of the screening evaluation,30,positive,-99999,99999,0
NCT04283461,1,3006322,Oral temperature,Measurement,0,,2469,2485,Oral temperature,within 2 weeks before or after each vaccination,14,"",-99999,99999,0
NCT04343989,1,4097616,Reversed neutrophil/lymphocyte ratio measurement,Measurement,0,4100381234,847,874,Neutrophil-Lymphocyte Ratio,over 24 hours,1,> 4,4,99999,0
NCT04346628,1,4310328,Blood oxygen saturation,Measurement,0,4100385934,284,301,oxygen saturation,"",0,normal,-99999,99999,0
NCT04343976,1,4310328,Blood oxygen saturation,Measurement,0,4100380634,264,268,O2 %,"",0,94%,94,99999,0
NCT04305457,1,3006322,Oral temperature,Measurement,0,4100341234,272,281,oral site,"",0,37.2C,37.2,99999,0
NCT04345601,1,4233883,Ratio of arterial oxygen tension to inspired oxygen fraction,Measurement,0,,712,721,PaO2/FiO2,Currently,10000,"",-99999,99999,0
NCT04320511,1,4310328,Blood oxygen saturation,Measurement,0,4100346634,143,149,oxygen,"",0,> 90%,90,99999,0
NCT04335123,1,4233883,Ratio of arterial oxygen tension to inspired oxygen fraction,Measurement,0,,251,272,PaO2/FiO2 (P/F) ratio,within 48 hours prior to Day 0,1,"",-99999,99999,0
NCT04344444,1,4310328,Blood oxygen saturation,Measurement,0,4100382134,337,354,Oxygen saturation,within 30 days prior to admission,30,>94%,94,99999,0
NCT04345601,1,4310328,Blood oxygen saturation,Measurement,0,4100383234,266,283,Oxygen saturation,"",0,92%,92,99999,0
NCT04347226,1,4310328,Blood oxygen saturation,Measurement,0,4100386934,738,755,oxygen saturation,"",0,93%,93,99999,0
NCT04343651,1,4310328,Blood oxygen saturation,Measurement,0,4100378934,515,549,oxygen saturation (pulse oximetry),"",0,> 93%,93,99999,0
NCT04343651,1,4310328,Blood oxygen saturation,Measurement,0,4100379434,870,904,oxygen saturation (pulse oximetry),"",0,> 93%,93,99999,0
NCT04340557,1,4310328,Blood oxygen saturation,Measurement,0,,163,186,oxygen saturation level,at baseline or any time during treatment in the study treatment arm,0,92%,92,99999,0
NCT04283461,1,45888350,"Thromboplastin time, partial (PTT)",Measurement,0,4100339834,2922,2955,partial thromboplastin time (PTT),"",0,"",-99999,99999,0
NCT04320615,1,3007211,Activated protein C resistance [Presence] in Blood by Probe and target amplification method,Measurement,0,4100347034,109,112,PCR,"",0,positive,-99999,99999,0
NCT04323787,1,3007211,Activated protein C resistance [Presence] in Blood by Probe and target amplification method,Measurement,0,,32,35,PCR,within 7 days,7,positive,-99999,99999,0
NCT04323787,1,3007211,Activated protein C resistance [Presence] in Blood by Probe and target amplification method,Measurement,0,,71,74,PCR,within 7 days,7,"",-99999,99999,0
NCT04341116,1,4233883,Ratio of arterial oxygen tension to inspired oxygen fraction,Measurement,0,4100373934,467,476,PaO2/FiO2,"",0,300 mmHg,300,99999,0
NCT04329923_2,1,40653952,Human coronavirus,Measurement,0,,1223,1250,PCR for SARS-CoV-2,within 14 days prior to screening evaluation,14,positive,-99999,99999,0
NCT04347239,1,4233883,Ratio of arterial oxygen tension to inspired oxygen fraction,Measurement,0,,2098,2107,PaO2/FiO2,at time of screening,0,>150 mmHg,150,99999,0
NCT04329923_1,1,40653952,Human coronavirus,Measurement,0,,417,453,PCR for the SARS-CoV2 virus,within 14 days prior to screening evaluation,14,positive,-99999,99999,0
NCT04283461,1,4267147,Platelet count,Measurement,0,4100339834,2739,2755,platelets (PLTs),"",0,"",-99999,99999,0
NCT04292730,1,4095045,Capillary oxygen saturation measurement,Measurement,0,,613,658,Peripheral capillary oxygen saturation (SpO2),at screening,0,> 94%,94,99999,0
NCT04292899,1,4095045,Capillary oxygen saturation measurement,Measurement,0,4100340734,843,888,Peripheral capillary oxygen saturation (SpO2),at screening,0,94%,94,99999,0
NCT04344600,1,4095045,Capillary oxygen saturation measurement,Measurement,0,,77,122,Peripheral capillary oxygen saturation (SpO2),at screening,0,95%,95,99999,0
NCT03808922_covid19sub,1,4091293,Sensitive pregnancy test,Measurement,0,,1432,1446,pregnancy test,most recent,0,"",-99999,99999,0
NCT03808922_main,1,4091293,Sensitive pregnancy test,Measurement,0,,1432,1446,pregnancy test,for >1 year,365,negative,-99999,99999,0
NCT04347226,1,4267147,Platelet count,Measurement,0,,1131,1145,Platelet count,History of,0,">20,000 cells/mm3",20000,99999,0
NCT04283461,1,4091293,Sensitive pregnancy test,Measurement,0,,1967,1981,pregnancy test,within 2 weeks before or after each vaccination,14,"",-99999,99999,0
NCT04312997,1,4091293,Sensitive pregnancy test,Measurement,0,,1248,1262,pregnancy test,Previous,0,negative,-99999,99999,0
NCT04328012_1,1,4091293,Sensitive pregnancy test,Measurement,0,,185,199,pregnancy test,within 1 month,30,Negative,-99999,99999,0
NCT04328012_2,1,4091293,Sensitive pregnancy test,Measurement,0,,185,199,pregnancy test,History of,0,Negative,-99999,99999,0
NCT04328012_3,1,4091293,Sensitive pregnancy test,Measurement,0,,185,199,pregnancy test,within the prior week,7,Negative,-99999,99999,0
NCT04328012_4,1,4091293,Sensitive pregnancy test,Measurement,0,,185,199,pregnancy test,within the prior week,7,Negative,-99999,99999,0
NCT04340557,1,4091293,Sensitive pregnancy test,Measurement,0,,592,606,pregnancy test,at baseline or any time during treatment in the study treatment arm,0,Negative,-99999,99999,0
NCT04342728,1,4091293,Sensitive pregnancy test,Measurement,0,,341,355,pregnancy test,History of,0,negative,-99999,99999,0
NCT04335123,1,4313591,Respiratory rate,Measurement,0,,292,308,respiratory rate,within 48 hours prior to Day 0,1,"",-99999,99999,0
NCT04345601,1,4313591,Respiratory rate,Measurement,0,,241,257,Respiratory rate,Currently,10000,"",-99999,99999,0
NCT04345614,1,4313591,Respiratory rate,Measurement,0,,347,363,Respiratory rate,for 39 months,1170,"",-99999,99999,0
NCT04339387,1,40653952,Human coronavirus,Measurement,0,,32,131,reverse transcription polymerase chain reaction for severe acute respiratory syndrome coronavirus 2,"",0,Positive,-99999,99999,0
NCT04345614,1,4310328,Blood oxygen saturation,Measurement,0,,493,497,SaO2,for 39 months,1170,"",-99999,99999,0
NCT04341727,1,40653952,Human coronavirus,Measurement,0,,88,103,SARS CoV-2 test,Concurrent,0,Positive,-99999,99999,0
NCT04335630,1,40653952,Human coronavirus,Measurement,0,,162,179,SARS-CoV-2 by PCR,"",0,positive,-99999,99999,0
NCT04332991,1,40653952,Human coronavirus,Measurement,0,,355,381,SARS-CoV-2 laboratory test,within 72 hours prior to enrollment,3,"",-99999,99999,0
NCT04305457,1,3022060,Rectal temperature,Measurement,0,4100341234,310,321,rectal site,"",0,37.6C,37.6,99999,0
NCT04306393,1,40653952,Human coronavirus,Measurement,0,,178,206,SARS-CoV2 rt-PCR,for more than 72 hours from initiation of the treatment gas,3,positive,-99999,99999,0
NCT04338360,1,4313591,Respiratory rate,Measurement,0,4100371034,468,489,respiratory frequency,within 24 to 48 hours,2,30/min,30,99999,0
NCT04340050_recipient,1,4313591,Respiratory rate,Measurement,0,4100371534,207,228,respiratory frequency,within 24 to 48 hours,2,30/min,30,99999,0
NCT04343261,1,4313591,Respiratory rate,Measurement,0,4100378734,240,261,respiratory frequency,within 24 to 48 hours,2,30/min,30,99999,0
NCT04305457,1,4313591,Respiratory rate,Measurement,0,4100341234,324,340,Respiratory rate,"",0,24 bpm,24,99999,0
NCT04317040,1,4313591,Respiratory rate,Measurement,0,4100345234,320,336,respiratory rate,"",0,>/= 24 breaths/min,24,99999,0
NCT04337216,1,40653952,Human coronavirus,Measurement,0,4100369234,62,76,SARS-CoV2 test,within 24-48,0,positive,-99999,99999,0
NCT04338828,1,4313591,Respiratory rate,Measurement,0,4100371234,170,186,respiratory rate,"",0,24,24,99999,0
NCT04343976,1,4313591,Respiratory rate,Measurement,0,4100380634,238,254,respiratory rate,"",0,24 bpm,24,99999,0
NCT04332107,1,40653952,Human coronavirus,Measurement,0,,46,61,SARS-CoV-2 test,at the time of enrollment,10000,"",-99999,99999,0
NCT04347239,1,4313591,Respiratory rate,Measurement,0,4100387734,757,761,RR  ,"",0,30,30,99999,0
NCT04337216,1,9999,Serum inflammatory markers,Measurement,0,4100369434,329,355,serum inflammatory markers,"",0,Increased,-99999,99999,0
NCT04312009,1,36684937,Sequential organ failure assessment score,Measurement,0,,154,202,Sequential Organ Failure Assessment (SOFA) score,within 24 hours prior to randomization,1,>=1,1,99999,0
NCT04341675,1,4148588,Serum ferritin measurement,Measurement,0,4100375534,321,335,serum ferritin,"",0,500ug/l,500,99999,0
NCT04343976,0,40480067,Measurement of total hemoglobin concentration,Measurement,0,,900,902,Hb,"",0,<11 g/dL,-99999,11,1
NCT04347226,1,4195338,Serum total bilirubin measurement,Measurement,0,,1165,1186,Serum total bilirubin,History of,0,<1.5  upper limit of normal (ULN),1.5,99999,0
NCT04312997,1,4133840,Spirometry,Measurement,0,4100343334,460,470,spirometry,"",0,70% of predicted value,70,99999,0
NCT04283461,1,4152194,Systolic blood pressure,Measurement,0,,2594,2622,Systolic blood pressure (BP),within 2 weeks before or after each vaccination,14,"",-99999,99999,0
