nct_id,nct_id_original,pt_cohort,include,concept_id,concept_name,domain,negation,concept_group_id,start_index,end_index,entity_source_text,temporal_source_text,before_days,numeric_source_text,numeric_att_min,numeric_att_max,is_exclusion,to_display
NCT04317040,NCT04317040,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,1086672242,88,96,COVID-19,"",0,"",-99999,99999,0,0
NCT04317040,NCT04317040,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,1086672342,177,185,COVID-19,"",0,"",-99999,99999,0,0
NCT04320862,NCT04320862,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,65,73,COVID-19,"",0,"",-99999,99999,0,0
NCT04320862,NCT04320862,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,85,93,COVID-19,"",0,"",-99999,99999,0,0
NCT04320862,NCT04320862,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,119,127,COVID-19,"",0,"",-99999,99999,0,0
NCT04321811,NCT04321811,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,80,88,COVID-19,"",0,"",-99999,99999,0,0
NCT04323787,NCT04323787,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,23,31,COVID-19,within 7 days,7,"",-99999,99999,0,0
NCT04323787,NCT04323787,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,62,70,COVID-19,within 7 days,7,"",-99999,99999,0,0
NCT04323787,NCT04323787,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,84,92,COVID-19,within 7 days,7,"",-99999,99999,0,0
NCT04323787,NCT04323787,1,0,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,1,,227,235,COVID-19,within 7 days,7,"",-99999,99999,0,0
NCT04323839,NCT04323839,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,1086676942,137,145,COVID-19,"since January 1, 2020",-1,"",-99999,99999,0,0
NCT04323839,NCT04323839,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,1086676942,170,178,COVID-19,"since January 1, 2020",-1,"",-99999,99999,0,0
NCT04325906,NCT04325906,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,1086677442,23,31,COVID-19,"",0,"",-99999,99999,0,0
NCT04326036,NCT04326036,1,0,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,1,1086677742,922,930,COVID-19,history of,0,"",-99999,99999,0,0
NCT04329832,NCT04329832,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,1086682942,71,79,COVID-19,within the last 10 days,10,"",-99999,99999,0,0
NCT04329832,NCT04329832,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,1086682942,71,79,COVID-19,within the last 10 days,10,"",-99999,99999,0,0
NCT04329923,NCT04329923_1,1,0,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,1,,2620,2628,COVID-19,within 14 days prior to screening evaluation,14,"",-99999,99999,0,0
NCT04329923,NCT04329923_2,2,0,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,1,,2620,2628,COVID-19,within 14 days prior to screening evaluation,14,"",-99999,99999,0,0
NCT04329923,NCT04329923_3,3,0,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,1,,2620,2628,COVID-19,within 14 days prior to screening evaluation,14,"",-99999,99999,0,0
NCT04331795,NCT04331795_A,1,0,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,1,,2656,2664,COVID-19,history of,0,"",-99999,99999,0,0
NCT04333654,NCT04333654,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,55,63,COVID-19,Concurrent,0,"",-99999,99999,0,0
NCT04334382,NCT04334382,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,84,92,COVID-19,History of,0,"",-99999,99999,0,0
NCT04334460,NCT04334460,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,227,235,COVID-19,at screening,0,"",-99999,99999,0,0
NCT04334512,NCT04334512,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,357,365,COVID-19,at screening,0,"",-99999,99999,0,0
NCT04347993,NCT04347993,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,46,54,COVID-19,"",0,"",-99999,99999,0,0
NCT04335552,NCT04335552,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,1086697442,128,136,COVID-19,during hospitalization,0,"",-99999,99999,0,0
NCT04335630,NCT04335630,1,0,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,1,,317,325,COVID-19,"",0,"",-99999,99999,0,0
NCT04338009,NCT04338009,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,89,97,COVID-19,"",0,"",-99999,99999,0,0
NCT04338360,NCT04338360,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,1086702142,214,222,COVID-19,"",0,"",-99999,99999,0,0
NCT04338360,NCT04338360,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,1086702342,403,411,COVID-19,"",0,"",-99999,99999,0,0
NCT04338360,NCT04338360,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,1086702342,674,682,COVID-19,"",0,"",-99999,99999,0,0
NCT04339998,NCT04339998,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,56,64,COVID-19,"",0,"",-99999,99999,0,0
NCT04340050,NCT04340050_donor,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,133,141,COVID-19,previously,10000,"",-99999,99999,0,0
NCT04340050,NCT04340050_recipient,2,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,107,115,COVID-19,in past 30 days,30,"",-99999,99999,0,0
NCT04340050,NCT04340050_recipient,2,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,1086703342,168,176,COVID-19,"",0,"",-99999,99999,0,0
NCT04340050,NCT04340050_recipient,2,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,1086703242,168,176,COVID-19,within 24 to 48 hours,2,"",-99999,99999,0,0
NCT04341935,NCT04341935,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,129,137,COVID-19,History of,0,"",-99999,99999,0,0
NCT04341935,NCT04341935,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,1086708342,144,152,COVID-19,"",0,"",-99999,99999,0,0
NCT04341935,NCT04341935,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,1086708342,278,286,COVID-19,"",0,"",-99999,99999,0,0
NCT04342195,NCT04342195,1,0,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,1,,577,585,COVID-19,duration of at least 4 weeks from day of enrollment,1,"",-99999,99999,0,0
NCT04342897,NCT04342897,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,103,111,COVID-19,"",0,"",-99999,99999,0,0
NCT04343261,NCT04343261,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,94,102,COVID-19,"",0,"",-99999,99999,0,0
NCT04343261,NCT04343261,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,1086711542,184,192,COVID-19,within 24 to 48 hours,2,"",-99999,99999,0,0
NCT04343261,NCT04343261,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,1086711542,184,192,COVID-19,within 24 to 48 hours,2,"",-99999,99999,0,0
NCT04343651,NCT04343651,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,1086711942,254,262,COVID-19,"",0,"",-99999,99999,0,0
NCT04343651,NCT04343651,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,1086712342,607,615,COVID-19,"",0,"",-99999,99999,0,0
NCT04343898,NCT04343898,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,94,102,COVID-19,"",0,"",-99999,99999,0,0
NCT04343976,NCT04343976,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,119,127,COVID-19,within 48 hours of randomization,2,"",-99999,99999,0,0
NCT04344587,NCT04344587,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,50,58,COVID-19,in the last 2 days,2,"",-99999,99999,0,0
NCT04345614,NCT04345614,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,38,46,COVID-19,Current,10000,"",-99999,99999,0,0
NCT04347239,NCT04347239,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,1277,1285,COVID-19,at rest,0,"",-99999,99999,0,0
NCT04347239,NCT04347239,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,227,235,COVID-19,at rest,0,"",-99999,99999,0,0
NCT04348864,NCT04348864,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,68,76,COVID-19,at the time of enrollment,10000,"",-99999,99999,0,0
NCT04349410,NCT04349410,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,20,28,CoVid-19,"",0,"",-99999,99999,0,0
NCT04350073,NCT04350073,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,38,46,COVID-19,within 72 hours,3,"",-99999,99999,0,0
NCT04351620,NCT04351620,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,1086727642,326,334,COVID-19,"",0,"",-99999,99999,0,0
NCT04354701,NCT04354701,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,215,223,COVID-19,"",0,"",-99999,99999,0,0
NCT04354714,NCT04354714,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,1086735142,49,57,COVID-19,"",0,"",-99999,99999,0,0
NCT04355728,NCT04355728,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,64,72,COVID-19,within the last 1 year,365,"",-99999,99999,0,0
NCT04356937,NCT04356937,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,700,708,COVID-19,"",0,"",-99999,99999,0,0
NCT04357782,NCT04357782,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,52,60,COVID-19,"",0,"",-99999,99999,0,0
NCT04359277,NCT04359277,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,188,196,COVID-19,within the past 6 months,180,"",-99999,99999,0,0
NCT04359602,NCT04359602,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,143,151,COVID-19,"",0,"",-99999,99999,0,0
NCT04359797,NCT04359797,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,96,104,COVID-19,"",0,"",-99999,99999,0,0
NCT04360278,NCT04360278_covid,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,713,721,COVID-19,High-risk sexual history,0,"",-99999,99999,0,0
NCT04361214,NCT04361214,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,1086745942,321,329,COVID-19,"",0,"",-99999,99999,0,0
NCT04362995,NCT04362995,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,1086748642,143,151,COVID-19,recent,0,"",-99999,99999,0,0
NCT04363437,NCT04363437,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,181,189,COVID-19,"",0,"",-99999,99999,0,0
NCT04363437,NCT04363437,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,331,339,COVID-19,"",0,"",-99999,99999,0,0
NCT04363437,NCT04363437,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,1086750142,202,210,COVID-19,Currently,10000,"",-99999,99999,0,0
NCT04364737,NCT04364737,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,209,217,COVID-19,in past 30 days,30,"",-99999,99999,0,0
NCT04365127,NCT04365127,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,44,52,COVID-19,History of,0,"",-99999,99999,0,0
NCT04366986,NCT04366986,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,1086755842,216,224,COVID-19,"",0,"",-99999,99999,0,0
NCT04367077,NCT04367077,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,135,143,COVID-19,"",0,"",-99999,99999,0,0
NCT04367831,NCT04367831,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,46,54,COVID-19,during the previous 7 days of hospitalization prior to ICU admission,7,"",-99999,99999,0,0
NCT04369599,NCT04369599,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,107,115,COVID-19,within the last 5 days,5,"",-99999,99999,0,0
NCT04371315,NCT04371315,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,1086763242,147,155,Covid-19,"",0,"",-99999,99999,0,0
NCT04372368,NCT04372368,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,1086764642,287,295,COVID-19,"",0,"",-99999,99999,0,0
NCT04372368,NCT04372368,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,1086764742,478,486,COVID-19,"",0,"",-99999,99999,0,0
NCT04372368,NCT04372368,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,1086764842,552,560,COVID-19,"",0,"",-99999,99999,0,0
NCT04372368,NCT04372368,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,1086764842,689,697,COVID-19,"",0,"",-99999,99999,0,0
NCT04372368,NCT04372368,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,1086764842,882,890,COVID-19,"",0,"",-99999,99999,0,0
NCT04372602,NCT04372602,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,1086765242,49,57,COVID-19,"",0,"",-99999,99999,0,0
NCT04372602,NCT04372602,1,0,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,1,,2716,2724,COVID-19,at the time of study registration,10000,"",-99999,99999,0,0
NCT04373148,NCT04373148,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,66,74,COVID-19,"",0,"",-99999,99999,0,0
NCT04373161,NCT04373161,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,47,55,COVID-19,"",0,"",-99999,99999,0,0
NCT04374370,NCT04374370,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,1086770642,560,568,COVID-19,"",0,"",-99999,99999,0,0
NCT04374370,NCT04374370,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,1086770542,560,568,COVID-19,within 24 to 48 hours,2,"",-99999,99999,0,0
NCT04376034,NCT04376034_donor,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,60,68,COVID-19,for at least 14 days,14,"",-99999,99999,0,0
NCT04377308,NCT04377308,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,121,129,COVID-19,"",0,"",-99999,99999,0,0
NCT04379544,NCT04379544,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,21,29,COVID-19,"",0,"",-99999,99999,0,0
NCT04379544,NCT04379544,1,0,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,1,,153,161,COVID-19,"",0,"",-99999,99999,0,0
NCT04380948,NCT04380948,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,337,345,COVID-19,>10 days,10,"",-99999,99999,0,0
NCT04381013,NCT04381013_2,2,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,247,255,COVID-19,"",0,"",-99999,99999,0,0
NCT04381013,NCT04381013_3,3,0,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,1,,597,605,COVID-19,"",0,"",-99999,99999,0,0
NCT04351152,NCT04351152,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,216,234,COVID-19 diagnosis,prior to randomization,0,"",-99999,99999,0,0
NCT04370782,NCT04370782,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,237,255,COVID-19 diagnosis,History of,0,"",-99999,99999,0,0
NCT04331899,NCT04331899,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,1086689542,215,231,COVID-19 disease,"",0,"",-99999,99999,0,0
NCT04343989,NCT04343989,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,168,184,COVID-19 disease,<72 hours prior to enrollment,3,"",-99999,99999,0,0
NCT04355897,NCT04355897,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,52,68,CoVID-19 disease,"",0,"",-99999,99999,0,0
NCT04359901,NCT04359901,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,265,281,COVID-19 disease,enrollment in the trial,0,"",-99999,99999,0,0
NCT04370262,NCT04370262,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,390,406,COVID-19 disease,< 72 hours prior to randomization,3,"",-99999,99999,0,0
NCT04380961,NCT04380961,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,1086779142,591,607,COVID-19 DISEASE,"",0,"",-99999,99999,0,0
NCT04380961,NCT04380961,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,1086779142,591,607,COVID-19 DISEASE,"",0,"",-99999,99999,0,0
NCT04381052,NCT04381052,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,164,180,COVID-19 disease,<72 hours prior to enrollment,3,"",-99999,99999,0,0
NCT04353206,NCT04353206,1,1,37310285,Pneumonia caused by 2019 novel coronavirus,Condition,0,,109,135,COVID-19 induced pneumonia,at the time enrollment is considered,10000,"",-99999,99999,0,0
NCT04305457,NCT04305457,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,1086667642,44,61,COVID19 infection,"",0,"",-99999,99999,0,0
NCT04311697,NCT04311697,1,1,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,0,,44,62,COVID-19 infection,"",0,"",-99999,99999,0,0
